data,sku,cod_filial,filial,unidade,demanda,faturamento,num_transacoes,clientes_unicos
2024-10-05,9,101042,SHOPPING,KG,7.644,687.2,33,33
2024-10-06,9,101042,SHOPPING,KG,1.852,163.5,10,10
2024-10-07,9,101042,SHOPPING,KG,2.362,212.32,15,15
2024-10-08,9,101042,SHOPPING,KG,1.944,174.76999999999998,11,11
2024-10-09,9,101042,SHOPPING,KG,4.02,361.42,19,19
2024-10-10,9,101042,SHOPPING,KG,3.707,333.28000000000003,20,20
2024-10-11,9,101042,SHOPPING,KG,1.994,179.28,13,13
2024-10-12,9,101042,SHOPPING,KG,0.856,76.96,5,5
2024-10-13,9,101042,SHOPPING,KG,1.464,131.62,6,6
2024-10-14,9,101042,SHOPPING,KG,2.786,250.45999999999998,13,13
2024-10-15,9,101042,SHOPPING,KG,2.314,208.04,15,15
2024-10-16,9,101042,SHOPPING,KG,1.17,105.18,9,9
2024-10-17,9,101042,SHOPPING,KG,0.766,68.87,6,6
2024-10-18,9,101042,SHOPPING,KG,2.294,206.23,9,9
2024-10-19,9,101042,SHOPPING,KG,2.1959999999999997,197.41,15,15
2024-10-20,9,101042,SHOPPING,KG,0.27,24.27,2,2
2024-10-22,9,101042,SHOPPING,KG,2.226,200.13,12,12
2024-10-23,9,101042,SHOPPING,KG,1.114,100.14999999999999,6,6
2024-10-24,9,101042,SHOPPING,KG,1.708,153.55,8,8
2024-10-25,9,101042,SHOPPING,KG,2.043,183.67,12,12
2024-10-26,9,101042,SHOPPING,KG,0.962,86.49,5,5
2024-10-27,9,101042,SHOPPING,KG,1.8599999999999999,167.21,8,8
2024-10-28,9,101042,SHOPPING,KG,1.238,111.29,7,7
2024-10-29,9,101042,SHOPPING,KG,1.556,139.89,9,9
2024-10-30,9,101042,SHOPPING,KG,2.13,191.5,15,15
2024-10-31,9,101042,SHOPPING,KG,5.862,527.0,23,23
2024-11-01,9,101042,SHOPPING,KG,5.794,520.92,33,33
2024-11-02,9,101042,SHOPPING,KG,3.11,279.6,19,18
2024-11-03,9,101042,SHOPPING,KG,2.402,215.94,13,13
2024-11-04,9,101042,SHOPPING,KG,2.714,243.99,15,15
2024-11-05,9,101042,SHOPPING,KG,1.844,165.79,13,13
2024-11-06,9,101042,SHOPPING,KG,2.495,224.32,13,13
2024-11-07,9,101042,SHOPPING,KG,2.906,261.24,17,17
2024-11-08,9,101042,SHOPPING,KG,1.569,133.2,13,13
2024-11-09,9,101042,SHOPPING,KG,1.13,95.94,7,7
2024-11-10,9,101042,SHOPPING,KG,2.172,184.42,11,11
2024-11-11,9,101042,SHOPPING,KG,2.338,198.51,14,14
2024-11-12,9,101042,SHOPPING,KG,0.488,41.43,5,5
2024-11-13,9,101042,SHOPPING,KG,3.5220000000000002,299.01,13,13
2024-11-14,9,101042,SHOPPING,KG,2.838,240.95,17,17
2024-11-15,9,101042,SHOPPING,KG,0.346,29.37,3,3
2024-11-16,9,101042,SHOPPING,KG,2.302,195.45,11,11
2024-11-17,9,101042,SHOPPING,KG,0.22599999999999998,19.189999999999998,2,2
2024-11-18,9,101042,SHOPPING,KG,1.47,124.81,10,10
2024-11-19,9,101042,SHOPPING,KG,0.968,82.17999999999999,6,6
2024-11-20,9,101042,SHOPPING,KG,0.872,74.03,5,5
2024-11-21,9,101042,SHOPPING,KG,1.684,142.97,8,8
2024-11-22,9,101042,SHOPPING,KG,3.068,260.49,16,16
2024-11-23,9,101042,SHOPPING,KG,2.21,185.49,12,12
2024-11-24,9,101042,SHOPPING,KG,2.5300000000000002,214.81,14,14
2024-11-25,9,101042,SHOPPING,KG,3.439,291.98,20,20
2024-11-26,9,101042,SHOPPING,KG,2.654,225.33,14,14
2024-11-27,9,101042,SHOPPING,KG,2.536,215.31,14,14
2024-11-28,9,101042,SHOPPING,KG,1.622,137.7,9,9
2024-11-29,9,101042,SHOPPING,KG,1.522,129.22,8,8
2024-11-30,9,101042,SHOPPING,KG,4.244,360.31,23,23
2024-01-02,51,101032,RUA,KG,0.9480000000000001,75.74,7,7
2024-01-03,51,101032,RUA,KG,1.66,132.64,10,10
2024-01-04,51,101032,RUA,KG,1.9180000000000001,153.25,7,7
2024-01-05,51,101032,RUA,KG,2.478,197.98,17,17
2024-01-06,51,101032,RUA,KG,1.482,118.41000000000001,9,9
2024-01-08,51,101032,RUA,KG,3.158,252.33,16,16
2024-01-09,51,101032,RUA,KG,1.318,105.32,8,8
2024-01-10,51,101032,RUA,KG,2.022,161.57999999999998,13,13
2024-01-11,51,101032,RUA,KG,1.316,105.14,8,8
2024-01-12,51,101032,RUA,KG,2.988,238.75,19,19
2024-01-13,51,101032,RUA,KG,0.842,67.28,6,6
2024-01-15,51,101032,RUA,KG,2.447,195.54,11,11
2024-01-16,51,101032,RUA,KG,2.276,181.87,12,12
2024-01-17,51,101032,RUA,KG,1.112,88.86,6,6
2024-01-18,51,101032,RUA,KG,1.406,112.34,9,9
2024-01-19,51,101032,RUA,KG,3.16,251.73000000000002,17,17
2024-01-22,51,101032,RUA,KG,1.456,116.34,12,12
2024-01-23,51,101032,RUA,KG,0.866,69.19,8,8
2024-01-24,51,101032,RUA,KG,2.538,202.79,16,16
2024-01-25,51,101032,RUA,KG,2.222,177.52,15,15
2024-01-26,51,101032,RUA,KG,1.7229999999999999,137.68,10,10
2024-01-27,51,101032,RUA,KG,2.227,177.95,14,14
2024-01-29,51,101032,RUA,KG,1.056,84.37,9,9
2024-01-30,51,101032,RUA,KG,3.132,250.25,19,19
2024-01-31,51,101032,RUA,KG,3.104,247.98999999999998,12,12
2024-02-01,51,101032,RUA,KG,1.6520000000000001,132.0,10,10
2024-02-02,51,101032,RUA,KG,2.12,169.37,15,15
2024-02-03,51,101032,RUA,KG,3.23,258.09000000000003,16,15
2024-02-05,51,101032,RUA,KG,2.794,223.24,17,17
2024-02-06,51,101032,RUA,KG,1.824,145.73,12,12
2024-02-07,51,101032,RUA,KG,1.808,144.45,14,14
2024-02-08,51,101032,RUA,KG,2.738,218.77,16,16
2024-02-09,51,101032,RUA,KG,2.816,225.0,15,15
2024-02-10,51,101032,RUA,KG,0.99,79.09,7,7
2024-02-15,51,101032,RUA,KG,0.792,63.28,7,7
2024-02-16,51,101032,RUA,KG,2.128,170.02,19,19
2024-02-17,51,101032,RUA,KG,0.909,72.63,7,7
2024-02-19,51,101032,RUA,KG,1.938,154.84,13,13
2024-02-20,51,101032,RUA,KG,1.724,137.75,8,8
2024-02-21,51,101032,RUA,KG,2.812,224.68,21,21
2024-02-22,51,101032,RUA,KG,3.548,283.49,14,14
2024-02-23,51,101032,RUA,KG,2.552,203.92000000000002,16,16
2024-02-24,51,101032,RUA,KG,1.566,125.13,10,10
2024-02-26,51,101032,RUA,KG,1.378,110.11,9,9
2024-02-27,51,101032,RUA,KG,3.428,273.9,20,20
2024-02-28,51,101032,RUA,KG,2.612,208.7,14,14
2024-02-29,51,101032,RUA,KG,2.08,166.21,14,14
2024-03-01,51,101032,RUA,KG,1.5,119.85,9,9
2024-03-02,51,101032,RUA,KG,1.516,121.14,6,6
2024-03-04,51,101032,RUA,KG,1.538,122.9,8,8
2024-03-05,51,101032,RUA,KG,1.572,125.62,10,10
2024-03-06,51,101032,RUA,KG,1.576,129.07,7,7
2024-03-07,51,101032,RUA,KG,1.696,138.89,8,8
2024-03-08,51,101032,RUA,KG,2.06,168.73,14,14
2024-03-09,51,101032,RUA,KG,0.574,47.019999999999996,5,5
2024-03-11,51,101032,RUA,KG,2.252,184.43,14,14
2024-03-12,51,101032,RUA,KG,2.824,231.29,13,13
2024-03-13,51,101032,RUA,KG,1.048,85.82,6,6
2024-03-14,51,101032,RUA,KG,1.532,125.49,11,11
2024-03-15,51,101032,RUA,KG,0.802,65.68,6,6
2024-03-16,51,101032,RUA,KG,1.553,127.19999999999999,8,8
2024-03-18,51,101032,RUA,KG,1.411,115.56,7,7
2024-03-19,51,101032,RUA,KG,2.172,177.88,15,15
2024-03-20,51,101032,RUA,KG,0.95,77.81,7,7
2024-03-21,51,101032,RUA,KG,2.0,163.81,12,12
2024-03-22,51,101032,RUA,KG,1.5999999999999999,131.05,8,8
2024-03-23,51,101032,RUA,KG,1.8820000000000001,153.05,13,13
2024-03-25,51,101032,RUA,KG,1.623,132.91,8,8
2024-03-26,51,101032,RUA,KG,1.6099999999999999,131.87,10,10
2024-03-27,51,101032,RUA,KG,1.496,122.53999999999999,10,10
2024-03-28,51,101032,RUA,KG,2.313,189.41,13,13
2024-03-30,51,101032,RUA,KG,1.976,159.39,11,11
2024-04-01,51,101032,RUA,KG,1.363,111.63,9,9
2024-04-02,51,101032,RUA,KG,2.4,196.57,10,10
2024-04-03,51,101032,RUA,KG,2.278,186.56,13,13
2024-04-04,51,101032,RUA,KG,2.066,169.22,12,12
2024-04-05,51,101032,RUA,KG,3.012,246.69,16,16
2024-04-06,51,101032,RUA,KG,2.562,209.82,16,16
2024-04-08,51,101032,RUA,KG,1.8659999999999999,152.81,12,10
2024-04-09,51,101032,RUA,KG,1.332,109.10000000000001,10,10
2024-04-10,51,101032,RUA,KG,0.152,12.45,1,1
2024-04-11,51,101032,RUA,KG,0.138,11.3,1,1
2024-04-15,51,101032,RUA,KG,1.053,86.22999999999999,6,6
2024-04-16,51,101032,RUA,KG,2.994,245.20999999999998,19,19
2024-04-17,51,101032,RUA,KG,1.052,86.16,9,9
2024-04-18,51,101032,RUA,KG,2.221,181.9,10,10
2024-04-19,51,101032,RUA,KG,0.378,30.96,3,3
2024-04-20,51,101032,RUA,KG,2.8600000000000003,234.23,15,15
2024-04-22,51,101032,RUA,KG,1.744,142.83,9,9
2024-04-24,51,101032,RUA,KG,0.946,77.46000000000001,7,7
2024-04-25,51,101032,RUA,KG,1.792,146.78,12,12
2024-04-26,51,101032,RUA,KG,1.8739999999999999,153.47,13,13
2024-04-27,51,101032,RUA,KG,1.354,110.88,10,10
2024-04-29,51,101032,RUA,KG,2.338,191.48,14,14
2024-04-30,51,101032,RUA,KG,2.248,184.09,15,15
2024-05-02,51,101032,RUA,KG,2.862,234.38,17,17
2024-05-03,51,101032,RUA,KG,4.086,334.65999999999997,24,24
2024-05-04,51,101032,RUA,KG,1.697,138.98,12,12
2024-05-06,51,101032,RUA,KG,0.544,44.55,4,4
2024-05-07,51,101032,RUA,KG,2.996,245.37,21,21
2024-05-08,51,101032,RUA,KG,2.358,193.12,17,17
2024-05-09,51,101032,RUA,KG,2.216,181.48,16,16
2024-05-13,51,101032,RUA,KG,0.376,30.79,3,3
2024-05-14,51,101032,RUA,KG,3.357,274.95,21,21
2024-05-15,51,101032,RUA,KG,1.731,141.77,9,9
2024-05-16,51,101032,RUA,KG,2.406,197.06,17,17
2024-05-17,51,101032,RUA,KG,1.8679999999999999,152.99,7,7
2024-05-20,51,101032,RUA,KG,0.058,4.75,1,1
2024-05-21,51,101032,RUA,KG,1.276,104.50999999999999,9,9
2024-05-22,51,101032,RUA,KG,2.266,185.59,14,14
2024-05-23,51,101032,RUA,KG,1.258,103.04,8,8
2024-05-24,51,101032,RUA,KG,1.93,158.08,15,15
2024-05-25,51,101032,RUA,KG,1.256,102.87,7,7
2024-05-27,51,101032,RUA,KG,1.266,103.69,8,8
2024-05-28,51,101032,RUA,KG,3.44,281.73,16,16
2024-05-29,51,101032,RUA,KG,2.645,216.62,14,14
2024-05-31,51,101032,RUA,KG,2.168,177.54,12,12
2024-06-01,51,101032,RUA,KG,2.18,178.55,15,15
2024-06-03,51,101032,RUA,KG,1.38,113.03,10,10
2024-06-04,51,101032,RUA,KG,2.334,191.14,12,12
2024-06-05,51,101032,RUA,KG,1.14,93.37,5,5
2024-06-06,51,101032,RUA,KG,0.474,38.82,2,2
2024-06-07,51,101032,RUA,KG,1.822,149.23999999999998,10,10
2024-06-08,51,101032,RUA,KG,1.87,153.15,10,10
2024-06-10,51,101032,RUA,KG,2.267,185.68,15,15
2024-06-11,51,101032,RUA,KG,1.188,97.31,9,9
2024-06-12,51,101032,RUA,KG,1.616,132.36,10,10
2024-06-13,51,101032,RUA,KG,2.261,185.17,15,15
2024-06-14,51,101032,RUA,KG,3.092,253.25,22,22
2024-06-15,51,101032,RUA,KG,0.896,73.37,7,7
2024-06-17,51,101032,RUA,KG,1.816,148.71,11,11
2024-06-18,51,101032,RUA,KG,3.658,299.57,22,22
2024-06-19,51,101032,RUA,KG,1.814,148.57,12,12
2024-06-20,51,101032,RUA,KG,2.19,179.35,17,17
2024-06-21,51,101032,RUA,KG,4.574,374.61,23,23
2024-06-22,51,101032,RUA,KG,2.0220000000000002,165.6,12,12
2024-06-24,51,101032,RUA,KG,1.57,128.57,11,11
2024-06-25,51,101032,RUA,KG,2.908,238.16,14,14
2024-06-26,51,101032,RUA,KG,1.424,116.62,12,12
2024-06-27,51,101032,RUA,KG,2.342,191.81,14,14
2024-06-28,51,101032,RUA,KG,2.5540000000000003,209.17,16,16
2024-06-29,51,101032,RUA,KG,2.178,178.4,13,13
2024-07-01,51,101032,RUA,KG,2.279,204.88,12,12
2024-07-02,51,101032,RUA,KG,3.936,353.84000000000003,19,19
2024-07-03,51,101032,RUA,KG,2.604,234.1,16,16
2024-07-04,51,101032,RUA,KG,2.2039999999999997,198.14,17,17
2024-07-05,51,101032,RUA,KG,2.074,186.46,12,12
2024-07-06,51,101032,RUA,KG,2.062,185.37,11,11
2024-07-08,51,101032,RUA,KG,1.952,175.49,11,11
2024-07-09,51,101032,RUA,KG,2.422,217.74,8,8
2024-07-10,51,101032,RUA,KG,1.422,127.84,9,9
2024-07-11,51,101032,RUA,KG,1.46,131.25,10,10
2024-07-12,51,101032,RUA,KG,1.518,136.47,11,11
2024-07-13,51,101032,RUA,KG,0.5820000000000001,52.31,5,5
2024-07-15,51,101032,RUA,KG,3.076,276.54,14,14
2024-07-16,51,101032,RUA,KG,1.9080000000000001,171.55,12,12
2024-07-17,51,101032,RUA,KG,1.748,157.15,9,9
2024-07-18,51,101032,RUA,KG,1.166,104.83,7,7
2024-07-19,51,101032,RUA,KG,2.016,181.23,13,13
2024-07-20,51,101032,RUA,KG,2.284,205.34,11,11
2024-07-22,51,101032,RUA,KG,2.007,194.48,12,12
2024-07-23,51,101032,RUA,KG,1.404,136.05,10,10
2024-07-24,51,101032,RUA,KG,1.84,178.3,11,11
2024-07-25,51,101032,RUA,KG,1.018,98.64,6,6
2024-07-26,51,101032,RUA,KG,2.884,279.46,14,14
2024-07-27,51,101032,RUA,KG,1.05,101.74000000000001,8,8
2024-07-29,51,101032,RUA,KG,4.414,427.73,17,17
2024-07-30,51,101032,RUA,KG,2.026,196.31,13,13
2024-07-31,51,101032,RUA,KG,3.074,297.88,20,20
2024-08-01,51,101032,RUA,KG,2.61,252.91,16,16
2024-08-02,51,101032,RUA,KG,2.446,237.04,16,16
2024-08-03,51,101032,RUA,KG,1.07,103.7,10,10
2024-08-05,51,101032,RUA,KG,2.7560000000000002,267.07,18,18
2024-08-06,51,101032,RUA,KG,2.348,227.53,12,12
2024-08-07,51,101032,RUA,KG,3.458,335.09,22,22
2024-08-08,51,101032,RUA,KG,2.983,289.06,18,18
2024-08-09,51,101032,RUA,KG,2.7880000000000003,270.15,15,15
2024-08-10,51,101032,RUA,KG,1.262,120.78,9,9
2024-08-12,51,101032,RUA,KG,3.07,297.49,20,20
2024-08-13,51,101032,RUA,KG,1.732,167.85,13,13
2024-08-14,51,101032,RUA,KG,1.81,175.39,11,11
2024-08-15,51,101032,RUA,KG,0.6659999999999999,64.53,6,6
2024-08-16,51,101032,RUA,KG,2.484,240.71,16,16
2024-08-17,51,101032,RUA,KG,1.766,171.14,10,10
2024-08-19,51,101032,RUA,KG,1.22,118.22,10,10
2024-08-20,51,101032,RUA,KG,1.826,176.94,11,11
2024-08-21,51,101032,RUA,KG,1.985,192.34,18,18
2024-08-22,51,101032,RUA,KG,2.342,226.93,17,17
2024-08-23,51,101032,RUA,KG,1.47,142.45000000000002,10,10
2024-08-24,51,101032,RUA,KG,1.03,99.81,6,6
2024-08-26,51,101032,RUA,KG,2.6060000000000003,252.54000000000002,13,13
2024-08-27,51,101032,RUA,KG,2.245,217.54,12,12
2024-08-28,51,101032,RUA,KG,2.274,220.34,15,15
2024-08-29,51,101032,RUA,KG,1.17,113.37,9,9
2024-08-30,51,101032,RUA,KG,1.376,133.35,11,11
2024-08-31,51,101032,RUA,KG,1.968,190.69,14,14
2024-09-02,51,101032,RUA,KG,2.31,223.83,12,12
2024-09-03,51,101032,RUA,KG,1.849,179.16,14,14
2024-09-04,51,101032,RUA,KG,2.086,202.13,14,14
2024-09-05,51,101032,RUA,KG,3.738,362.24,19,19
2024-09-06,51,101032,RUA,KG,2.354,228.11,18,18
2024-09-09,51,101032,RUA,KG,1.8639999999999999,180.62,12,12
2024-09-10,51,101032,RUA,KG,3.2569999999999997,315.61,23,23
2024-09-11,51,101032,RUA,KG,1.86,180.26,15,15
2024-09-12,51,101032,RUA,KG,2.125,205.9,16,16
2024-09-13,51,101032,RUA,KG,1.625,157.47,11,11
2024-09-14,51,101032,RUA,KG,1.2489999999999999,121.02,9,9
2024-09-16,51,101032,RUA,KG,1.895,183.64,13,13
2024-09-17,51,101032,RUA,KG,1.532,148.44,10,10
2024-09-18,51,101032,RUA,KG,1.656,160.46,10,10
2024-09-19,51,101032,RUA,KG,2.244,217.45,15,15
2024-09-20,51,101032,RUA,KG,1.908,184.9,14,14
2024-09-21,51,101032,RUA,KG,1.084,105.06,7,7
2024-09-23,51,101032,RUA,KG,0.556,53.88,6,6
2024-09-24,51,101032,RUA,KG,2.776,268.99,15,15
2024-09-25,51,101032,RUA,KG,1.556,150.77,11,11
2024-09-26,51,101032,RUA,KG,2.048,194.99,11,11
2024-09-27,51,101032,RUA,KG,0.714,69.17999999999999,4,4
2024-09-28,51,101032,RUA,KG,1.23,119.2,9,9
2024-09-30,51,101032,RUA,KG,0.916,88.77,7,7
2024-10-01,51,101032,RUA,KG,2.658,257.56,18,18
2024-10-02,51,101032,RUA,KG,2.2,213.18,12,12
2024-10-03,51,101032,RUA,KG,2.192,212.41,9,9
2024-10-04,51,101032,RUA,KG,2.878,278.89,15,15
2024-10-05,51,101032,RUA,KG,1.042,100.97,8,8
2024-10-07,51,101032,RUA,KG,1.816,175.95,12,12
2024-10-08,51,101032,RUA,KG,1.818,176.16,11,11
2024-10-09,51,101032,RUA,KG,2.352,227.91,12,12
2024-10-10,51,101032,RUA,KG,2.006,194.37,8,8
2024-10-11,51,101032,RUA,KG,2.573,249.32,18,18
2024-10-12,51,101032,RUA,KG,0.328,31.78,4,4
2024-10-14,51,101032,RUA,KG,2.318,224.62,12,12
2024-10-15,51,101032,RUA,KG,2.818,273.07,15,15
2024-10-16,51,101032,RUA,KG,1.532,148.47,9,9
2024-10-17,51,101032,RUA,KG,2.35,227.70000000000002,15,15
2024-10-18,51,101032,RUA,KG,0.93,90.12,6,6
2024-10-19,51,101032,RUA,KG,1.806,175.0,10,10
2024-10-22,51,101032,RUA,KG,3.565,345.46,25,25
2024-10-23,51,101032,RUA,KG,2.814,272.68,17,17
2024-10-24,51,101032,RUA,KG,2.355,228.21,13,13
2024-10-25,51,101032,RUA,KG,1.924,186.45,11,11
2024-10-26,51,101032,RUA,KG,0.83,80.43,6,6
2024-10-28,51,101032,RUA,KG,1.3379999999999999,129.66,7,7
2024-10-29,51,101032,RUA,KG,1.264,122.47999999999999,6,6
2024-10-30,51,101032,RUA,KG,2.126,205.99,8,8
2024-10-31,51,101032,RUA,KG,2.576,249.64,16,16
2024-11-01,51,101032,RUA,KG,1.858,180.04,12,12
2024-11-02,51,101032,RUA,KG,0.418,40.5,3,3
2024-11-04,51,101032,RUA,KG,1.252,121.31,10,10
2024-11-05,51,101032,RUA,KG,3.0900000000000003,299.42,16,16
2024-11-06,51,101032,RUA,KG,1.608,155.82,8,8
2024-11-07,51,101032,RUA,KG,1.579,153.01,10,10
2024-11-08,51,101032,RUA,KG,1.248,120.94,7,7
2024-11-09,51,101032,RUA,KG,1.1280000000000001,109.3,8,8
2024-11-11,51,101032,RUA,KG,2.106,204.07,12,12
2024-11-12,51,101032,RUA,KG,1.774,171.9,10,10
2024-11-13,51,101032,RUA,KG,2.034,197.09,16,16
2024-11-14,51,101032,RUA,KG,3.758,364.15,20,20
2024-11-16,51,101032,RUA,KG,1.61,156.02,9,9
2024-11-18,51,101032,RUA,KG,1.424,137.99,11,11
2024-11-19,51,101032,RUA,KG,1.62,156.98,10,10
2024-11-21,51,101032,RUA,KG,2.712,262.8,15,15
2024-11-22,51,101032,RUA,KG,1.604,155.44,12,12
2024-11-23,51,101032,RUA,KG,0.63,60.24,5,5
2024-11-25,51,101032,RUA,KG,1.344,130.23,9,9
2024-11-26,51,101032,RUA,KG,0.856,82.94,6,6
2024-11-27,51,101032,RUA,KG,0.774,75.01,6,6
2024-11-28,51,101032,RUA,KG,1.236,119.76,9,9
2024-11-29,51,101032,RUA,KG,1.474,142.82999999999998,8,8
2024-11-30,51,101032,RUA,KG,1.45,140.51,7,7
2024-01-02,51,101042,SHOPPING,KG,1.668,133.28,11,11
2024-01-03,51,101042,SHOPPING,KG,2.194,175.32,13,13
2024-01-04,51,101042,SHOPPING,KG,1.516,121.13,7,7
2024-01-05,51,101042,SHOPPING,KG,1.976,157.89,14,14
2024-01-06,51,101042,SHOPPING,KG,2.714,216.44,13,13
2024-01-07,51,101042,SHOPPING,KG,1.038,82.94,7,7
2024-01-08,51,101042,SHOPPING,KG,1.054,84.22,9,9
2024-01-09,51,101042,SHOPPING,KG,1.204,96.2,6,6
2024-01-10,51,101042,SHOPPING,KG,1.504,120.17,8,8
2024-01-11,51,101042,SHOPPING,KG,1.427,114.03,9,9
2024-01-12,51,101042,SHOPPING,KG,1.123,89.74000000000001,7,7
2024-01-13,51,101042,SHOPPING,KG,3.504,279.46999999999997,21,21
2024-01-14,51,101042,SHOPPING,KG,1.782,142.39,12,12
2024-01-15,51,101042,SHOPPING,KG,2.35,187.78,13,13
2024-01-16,51,101042,SHOPPING,KG,3.134,250.41,23,23
2024-01-17,51,101042,SHOPPING,KG,2.311,184.66,12,12
2024-01-18,51,101042,SHOPPING,KG,2.108,168.43,15,15
2024-01-19,51,101042,SHOPPING,KG,1.758,140.47,11,11
2024-01-20,51,101042,SHOPPING,KG,3.102,247.85,17,17
2024-01-21,51,101042,SHOPPING,KG,1.56,124.64,9,9
2024-01-22,51,101042,SHOPPING,KG,0.33899999999999997,27.09,2,2
2024-01-23,51,101042,SHOPPING,KG,1.2,95.87,8,8
2024-01-24,51,101042,SHOPPING,KG,0.748,59.77,5,5
2024-01-25,51,101042,SHOPPING,KG,1.746,139.51,13,13
2024-01-26,51,101042,SHOPPING,KG,1.742,139.2,11,11
2024-01-27,51,101042,SHOPPING,KG,0.984,78.62,8,8
2024-01-28,51,101042,SHOPPING,KG,1.014,81.02000000000001,5,5
2024-01-29,51,101042,SHOPPING,KG,1.83,146.24,11,11
2024-01-30,51,101042,SHOPPING,KG,0.987,78.86,7,7
2024-01-31,51,101042,SHOPPING,KG,0.54,43.150000000000006,4,4
2024-02-01,51,101042,SHOPPING,KG,1.45,115.86,11,11
2024-02-02,51,101042,SHOPPING,KG,1.242,99.24,8,8
2024-02-03,51,101042,SHOPPING,KG,2.156,172.28,11,11
2024-02-04,51,101042,SHOPPING,KG,0.55,43.94,3,3
2024-02-05,51,101042,SHOPPING,KG,1.19,95.08,7,7
2024-02-06,51,101042,SHOPPING,KG,1.428,113.25,6,6
2024-02-07,51,101042,SHOPPING,KG,0.4,31.97,4,4
2024-02-08,51,101042,SHOPPING,KG,2.102,167.96,12,12
2024-02-09,51,101042,SHOPPING,KG,2.034,162.51,11,11
2024-02-10,51,101042,SHOPPING,KG,1.146,91.58,8,8
2024-02-11,51,101042,SHOPPING,KG,0.158,12.629999999999999,2,2
2024-02-12,51,101042,SHOPPING,KG,0.858,68.56,5,5
2024-02-14,51,101042,SHOPPING,KG,0.558,44.58,3,3
2024-02-15,51,101042,SHOPPING,KG,0.61,48.74,4,4
2024-02-16,51,101042,SHOPPING,KG,1.992,159.16,11,11
2024-02-17,51,101042,SHOPPING,KG,1.076,85.97,5,5
2024-02-18,51,101042,SHOPPING,KG,0.22799999999999998,18.22,2,2
2024-02-19,51,101042,SHOPPING,KG,0.95,75.89,5,5
2024-02-20,51,101042,SHOPPING,KG,1.4100000000000001,112.65,10,10
2024-02-21,51,101042,SHOPPING,KG,1.438,114.9,11,11
2024-02-22,51,101042,SHOPPING,KG,0.774,61.839999999999996,5,5
2024-02-23,51,101042,SHOPPING,KG,1.7029999999999998,136.07,10,10
2024-02-24,51,101042,SHOPPING,KG,1.804,144.14,10,10
2024-02-25,51,101042,SHOPPING,KG,0.994,79.41999999999999,5,5
2024-02-26,51,101042,SHOPPING,KG,0.7839999999999999,62.64,5,5
2024-02-27,51,101042,SHOPPING,KG,1.6219999999999999,129.6,10,10
2024-02-28,51,101042,SHOPPING,KG,1.482,118.41,8,8
2024-02-29,51,101042,SHOPPING,KG,0.778,62.16,4,4
2024-03-01,51,101042,SHOPPING,KG,1.3800000000000001,110.26,5,5
2024-03-02,51,101042,SHOPPING,KG,2.046,163.48000000000002,12,12
2024-03-03,51,101042,SHOPPING,KG,0.832,66.48,6,6
2024-03-04,51,101042,SHOPPING,KG,2.032,162.35,13,13
2024-03-05,51,101042,SHOPPING,KG,0.878,70.15,7,7
2024-03-06,51,101042,SHOPPING,KG,1.391,113.93,11,11
2024-03-07,51,101042,SHOPPING,KG,0.596,48.81,6,6
2024-03-08,51,101042,SHOPPING,KG,2.686,219.99,15,15
2024-03-09,51,101042,SHOPPING,KG,1.763,144.39,11,11
2024-03-10,51,101042,SHOPPING,KG,1.041,85.25999999999999,6,6
2024-03-11,51,101042,SHOPPING,KG,1.182,96.81,5,5
2024-03-12,51,101042,SHOPPING,KG,1.452,118.92,10,10
2024-03-13,51,101042,SHOPPING,KG,1.6280000000000001,133.33,11,11
2024-03-14,51,101042,SHOPPING,KG,1.0230000000000001,83.79,8,8
2024-03-15,51,101042,SHOPPING,KG,1.604,131.38,9,9
2024-03-16,51,101042,SHOPPING,KG,1.278,104.67,8,8
2024-03-17,51,101042,SHOPPING,KG,0.152,12.45,1,1
2024-03-18,51,101042,SHOPPING,KG,1.002,82.06,8,8
2024-03-19,51,101042,SHOPPING,KG,0.6920000000000001,56.67999999999999,4,4
2024-03-20,51,101042,SHOPPING,KG,0.498,40.8,4,4
2024-03-21,51,101042,SHOPPING,KG,0.31,25.39,3,3
2024-03-22,51,101042,SHOPPING,KG,1.188,97.3,4,4
2024-03-23,51,101042,SHOPPING,KG,2.064,169.05,10,10
2024-03-24,51,101042,SHOPPING,KG,0.798,65.35,5,5
2024-03-25,51,101042,SHOPPING,KG,1.04,85.18,6,6
2024-03-26,51,101042,SHOPPING,KG,0.844,69.12,7,7
2024-03-27,51,101042,SHOPPING,KG,1.414,115.81,10,10
2024-03-28,51,101042,SHOPPING,KG,2.136,174.95,12,12
2024-03-29,51,101042,SHOPPING,KG,0.10200000000000001,8.36,2,2
2024-03-30,51,101042,SHOPPING,KG,1.8619999999999999,152.51,11,11
2024-03-31,51,101042,SHOPPING,KG,0.308,25.23,1,1
2024-04-01,51,101042,SHOPPING,KG,1.44,117.94,9,9
2024-04-02,51,101042,SHOPPING,KG,1.6099999999999999,131.85,11,11
2024-04-03,51,101042,SHOPPING,KG,2.31,189.17,11,11
2024-04-04,51,101042,SHOPPING,KG,1.464,119.9,7,7
2024-04-05,51,101042,SHOPPING,KG,2.001,163.87,9,9
2024-04-06,51,101042,SHOPPING,KG,1.354,110.89,8,8
2024-04-07,51,101042,SHOPPING,KG,0.72,58.97,6,6
2024-04-08,51,101042,SHOPPING,KG,0.978,80.11,5,5
